model,repeat,k,full,top_k
uni2,39,200,0.611111111111111,0.5634920634920635
uni2,39,500,0.611111111111111,0.611111111111111
uni2,39,1000,0.611111111111111,0.611111111111111
uni2,40,20,0.5555555555555556,0.35714285714285715
uni2,40,50,0.5555555555555556,0.5
uni2,40,100,0.5555555555555556,0.5555555555555556
uni2,40,200,0.5555555555555556,0.611111111111111
uni2,40,500,0.5555555555555556,0.5555555555555556
uni2,40,1000,0.5555555555555556,0.5555555555555556
uni2,41,20,0.4523809523809524,0.30158730158730157
uni2,41,50,0.4523809523809524,0.4523809523809524
uni2,41,100,0.4523809523809524,0.4523809523809524
uni2,41,200,0.4523809523809524,0.5
uni2,41,500,0.4523809523809524,0.4047619047619047
uni2,41,1000,0.4523809523809524,0.35714285714285715
uni2,42,20,0.4047619047619047,0.34920634920634913
uni2,42,50,0.4047619047619047,0.5555555555555555
uni2,42,100,0.4047619047619047,0.5555555555555555
uni2,42,200,0.4047619047619047,0.6031746031746031
uni2,42,500,0.4047619047619047,0.4523809523809524
uni2,42,1000,0.4047619047619047,0.4523809523809524
uni2,43,20,0.5555555555555556,0.35714285714285715
uni2,43,50,0.5555555555555556,0.5555555555555555
uni2,43,100,0.5555555555555556,0.5555555555555556
uni2,43,200,0.5555555555555556,0.5555555555555556
uni2,43,500,0.5555555555555556,0.5555555555555556
uni2,43,1000,0.5555555555555556,0.5555555555555556
uni2,44,20,0.5,0.4523809523809524
uni2,44,50,0.5,0.5
uni2,44,100,0.5,0.5
uni2,44,200,0.5,0.5
uni2,44,500,0.5,0.4523809523809524
uni2,44,1000,0.5,0.4523809523809524
uni2,45,20,0.5,0.4523809523809524
uni2,45,50,0.5,0.6031746031746031
uni2,45,100,0.5,0.7063492063492064
uni2,45,200,0.5,0.6111111111111112
uni2,45,500,0.5,0.5555555555555555
uni2,45,1000,0.5,0.5
uni2,46,20,0.6031746031746031,0.2619047619047619
uni2,46,50,0.6031746031746031,0.5555555555555555
uni2,46,100,0.6031746031746031,0.5555555555555555
uni2,46,200,0.6031746031746031,0.6031746031746031
uni2,46,500,0.6031746031746031,0.6031746031746031
uni2,46,1000,0.6031746031746031,0.6031746031746031
uni2,47,20,0.5555555555555556,0.36507936507936506
uni2,47,50,0.5555555555555556,0.4603174603174603
uni2,47,100,0.5555555555555556,0.6031746031746031
uni2,47,200,0.5555555555555556,0.611111111111111
uni2,47,500,0.5555555555555556,0.5555555555555556
uni2,47,1000,0.5555555555555556,0.5555555555555556
uni2,48,20,0.5555555555555556,0.25396825396825395
uni2,48,50,0.5555555555555556,0.4047619047619047
uni2,48,100,0.5555555555555556,0.5555555555555556
uni2,48,200,0.5555555555555556,0.5555555555555556
uni2,48,500,0.5555555555555556,0.5555555555555556
uni2,48,1000,0.5555555555555556,0.5555555555555556
uni2,49,20,0.4603174603174603,0.25396825396825395
uni2,49,50,0.4603174603174603,0.35714285714285715
uni2,49,100,0.4603174603174603,0.4603174603174603
uni2,49,200,0.4603174603174603,0.5079365079365079
uni2,49,500,0.4603174603174603,0.4126984126984126
uni2,49,1000,0.4603174603174603,0.4126984126984126
uni2,50,20,0.4603174603174603,0.29365079365079366
uni2,50,50,0.4603174603174603,0.611111111111111
uni2,50,100,0.4603174603174603,0.5079365079365079
uni2,50,200,0.4603174603174603,0.4603174603174603
uni2,50,500,0.4603174603174603,0.611111111111111
uni2,50,1000,0.4603174603174603,0.5079365079365079
virchow2,1,20,0.34920634920634913,0.4523809523809524
virchow2,1,50,0.34920634920634913,0.30952380952380953
virchow2,1,100,0.34920634920634913,0.30158730158730157
virchow2,1,200,0.34920634920634913,0.29365079365079366
virchow2,1,500,0.34920634920634913,0.29365079365079366
virchow2,1,1000,0.34920634920634913,0.34920634920634913
virchow2,2,20,0.35714285714285715,0.30158730158730157
virchow2,2,50,0.35714285714285715,0.30158730158730157
virchow2,2,100,0.35714285714285715,0.24603174603174605
virchow2,2,200,0.35714285714285715,0.34920634920634913
virchow2,2,500,0.35714285714285715,0.35714285714285715
virchow2,2,1000,0.35714285714285715,0.35714285714285715
virchow2,3,20,0.5555555555555556,0.49206349206349204
virchow2,3,50,0.5555555555555556,0.4047619047619048
virchow2,3,100,0.5555555555555556,0.4047619047619047
virchow2,3,200,0.5555555555555556,0.4523809523809524
virchow2,3,500,0.5555555555555556,0.5079365079365079
virchow2,3,1000,0.5555555555555556,0.4523809523809524
virchow2,4,20,0.4047619047619048,0.25396825396825395
virchow2,4,50,0.4047619047619048,0.4523809523809524
virchow2,4,100,0.4047619047619048,0.4523809523809524
virchow2,4,200,0.4047619047619048,0.4523809523809524
virchow2,4,500,0.4047619047619048,0.4523809523809524
virchow2,4,1000,0.4047619047619048,0.4523809523809524
virchow2,5,20,0.38888888888888884,0.3968253968253968
virchow2,5,50,0.38888888888888884,0.4444444444444444
virchow2,5,100,0.38888888888888884,0.43650793650793646
virchow2,5,200,0.38888888888888884,0.38888888888888884
virchow2,5,500,0.38888888888888884,0.38888888888888884
virchow2,5,1000,0.38888888888888884,0.38888888888888884
virchow2,6,20,0.4047619047619048,0.4523809523809524
virchow2,6,50,0.4047619047619048,0.4047619047619048
virchow2,6,100,0.4047619047619048,0.5079365079365079
virchow2,6,200,0.4047619047619048,0.34920634920634913
virchow2,6,500,0.4047619047619048,0.34920634920634913
virchow2,6,1000,0.4047619047619048,0.35714285714285715
virchow2,7,20,0.35714285714285715,0.34920634920634913
virchow2,7,50,0.35714285714285715,0.30158730158730157
virchow2,7,100,0.35714285714285715,0.25396825396825395
virchow2,7,200,0.35714285714285715,0.30952380952380953
virchow2,7,500,0.35714285714285715,0.35714285714285715
virchow2,7,1000,0.35714285714285715,0.35714285714285715
virchow2,8,20,0.5,0.4603174603174603
virchow2,8,50,0.5,0.4603174603174603
virchow2,8,100,0.5,0.4682539682539682
virchow2,8,200,0.5,0.4603174603174603
virchow2,8,500,0.5,0.5555555555555556
virchow2,8,1000,0.5,0.5079365079365079
virchow2,9,20,0.5,0.5555555555555556
virchow2,9,50,0.5,0.5158730158730159
virchow2,9,100,0.5,0.5555555555555555
virchow2,9,200,0.5,0.5555555555555555
virchow2,9,500,0.5,0.5476190476190476
virchow2,9,1000,0.5,0.5476190476190476
virchow2,10,20,0.30158730158730157,0.3968253968253968
virchow2,10,50,0.30158730158730157,0.3412698412698412
virchow2,10,100,0.30158730158730157,0.30158730158730157
virchow2,10,200,0.30158730158730157,0.30158730158730157
virchow2,10,500,0.30158730158730157,0.30158730158730157
virchow2,10,1000,0.30158730158730157,0.30158730158730157
virchow2,11,20,0.35714285714285715,0.4047619047619048
virchow2,11,50,0.35714285714285715,0.4523809523809524
virchow2,11,100,0.35714285714285715,0.35714285714285715
virchow2,11,200,0.35714285714285715,0.35714285714285715
virchow2,11,500,0.35714285714285715,0.35714285714285715
virchow2,11,1000,0.35714285714285715,0.35714285714285715
virchow2,12,20,0.4523809523809524,0.49206349206349204
virchow2,12,50,0.4523809523809524,0.4523809523809524
virchow2,12,100,0.4523809523809524,0.4047619047619047
virchow2,12,200,0.4523809523809524,0.34920634920634913
virchow2,12,500,0.4523809523809524,0.3412698412698412
virchow2,12,1000,0.4523809523809524,0.39682539682539675
virchow2,13,20,0.4603174603174603,0.4523809523809524
virchow2,13,50,0.4603174603174603,0.35714285714285715
virchow2,13,100,0.4603174603174603,0.30158730158730157
virchow2,13,200,0.4603174603174603,0.35714285714285715
virchow2,13,500,0.4603174603174603,0.4047619047619048
virchow2,13,1000,0.4603174603174603,0.4603174603174603
virchow2,14,20,0.4126984126984126,0.24603174603174602
virchow2,14,50,0.4126984126984126,0.4603174603174603
virchow2,14,100,0.4126984126984126,0.3968253968253968
virchow2,14,200,0.4126984126984126,0.4047619047619048
virchow2,14,500,0.4126984126984126,0.4047619047619048
virchow2,14,1000,0.4126984126984126,0.5079365079365079
virchow2,15,20,0.5079365079365079,0.4444444444444445
virchow2,15,50,0.5079365079365079,0.34920634920634913
virchow2,15,100,0.5079365079365079,0.39682539682539675
virchow2,15,200,0.5079365079365079,0.39682539682539675
virchow2,15,500,0.5079365079365079,0.4523809523809524
virchow2,15,1000,0.5079365079365079,0.4523809523809524
virchow2,16,20,0.29365079365079366,0.4523809523809524
virchow2,16,50,0.29365079365079366,0.3968253968253968
virchow2,16,100,0.29365079365079366,0.34920634920634913
virchow2,16,200,0.29365079365079366,0.34920634920634913
virchow2,16,500,0.29365079365079366,0.24603174603174605
virchow2,16,1000,0.29365079365079366,0.24603174603174605
virchow2,17,20,0.34920634920634913,0.3412698412698412
virchow2,17,50,0.34920634920634913,0.34920634920634913
virchow2,17,100,0.34920634920634913,0.4603174603174603
virchow2,17,200,0.34920634920634913,0.30158730158730157
virchow2,17,500,0.34920634920634913,0.30158730158730157
virchow2,17,1000,0.34920634920634913,0.34920634920634913
virchow2,18,20,0.5555555555555556,0.38888888888888884
virchow2,18,50,0.5555555555555556,0.5555555555555556
virchow2,18,100,0.5555555555555556,0.5079365079365079
virchow2,18,200,0.5555555555555556,0.5
virchow2,18,500,0.5555555555555556,0.5555555555555556
virchow2,18,1000,0.5555555555555556,0.5555555555555556
virchow2,19,20,0.4047619047619047,0.4444444444444444
virchow2,19,50,0.4047619047619047,0.34920634920634913
virchow2,19,100,0.4047619047619047,0.34920634920634913
virchow2,19,200,0.4047619047619047,0.34920634920634913
virchow2,19,500,0.4047619047619047,0.4523809523809524
virchow2,19,1000,0.4047619047619047,0.4047619047619047
virchow2,20,20,0.35714285714285715,0.34920634920634924
virchow2,20,50,0.35714285714285715,0.35714285714285715
virchow2,20,100,0.35714285714285715,0.4523809523809524
virchow2,20,200,0.35714285714285715,0.4047619047619048
virchow2,20,500,0.35714285714285715,0.34920634920634913
virchow2,20,1000,0.35714285714285715,0.4047619047619048
virchow2,21,20,0.30158730158730157,0.30158730158730157
virchow2,21,50,0.30158730158730157,0.4523809523809524
virchow2,21,100,0.30158730158730157,0.35714285714285715
virchow2,21,200,0.30158730158730157,0.30158730158730157
virchow2,21,500,0.30158730158730157,0.30158730158730157
virchow2,21,1000,0.30158730158730157,0.35714285714285715
virchow2,22,20,0.34920634920634913,0.4523809523809524
virchow2,22,50,0.34920634920634913,0.30158730158730157
virchow2,22,100,0.34920634920634913,0.35714285714285715
virchow2,22,200,0.34920634920634913,0.34920634920634913
virchow2,22,500,0.34920634920634913,0.34920634920634913
virchow2,22,1000,0.34920634920634913,0.34920634920634913
virchow2,23,20,0.4126984126984126,0.30158730158730157
virchow2,23,50,0.4126984126984126,0.39682539682539675
virchow2,23,100,0.4126984126984126,0.4047619047619047
virchow2,23,200,0.4126984126984126,0.34920634920634913
virchow2,23,500,0.4126984126984126,0.35714285714285715
virchow2,23,1000,0.4126984126984126,0.4126984126984126
virchow2,24,20,0.4603174603174603,0.35714285714285715
virchow2,24,50,0.4603174603174603,0.34920634920634913
virchow2,24,100,0.4603174603174603,0.35714285714285715
virchow2,24,200,0.4603174603174603,0.30952380952380953
virchow2,24,500,0.4603174603174603,0.4603174603174603
virchow2,24,1000,0.4603174603174603,0.4603174603174603
virchow2,25,20,0.35714285714285715,0.34920634920634913
virchow2,25,50,0.35714285714285715,0.36507936507936506
virchow2,25,100,0.35714285714285715,0.35714285714285715
virchow2,25,200,0.35714285714285715,0.35714285714285715
virchow2,25,500,0.35714285714285715,0.35714285714285715
virchow2,25,1000,0.35714285714285715,0.35714285714285715
virchow2,26,20,0.4047619047619048,0.4047619047619048
virchow2,26,50,0.4047619047619048,0.4444444444444444
virchow2,26,100,0.4047619047619048,0.4603174603174603
virchow2,26,200,0.4047619047619048,0.4126984126984126
virchow2,26,500,0.4047619047619048,0.4126984126984126
virchow2,26,1000,0.4047619047619048,0.4047619047619048
virchow2,27,20,0.4047619047619048,0.34920634920634913
virchow2,27,50,0.4047619047619048,0.29365079365079366
virchow2,27,100,0.4047619047619048,0.4047619047619048
virchow2,27,200,0.4047619047619048,0.35714285714285715
virchow2,27,500,0.4047619047619048,0.4047619047619048
virchow2,27,1000,0.4047619047619048,0.4047619047619048
virchow2,28,20,0.35714285714285715,0.41269841269841273
virchow2,28,50,0.35714285714285715,0.4126984126984126
virchow2,28,100,0.35714285714285715,0.30952380952380953
virchow2,28,200,0.35714285714285715,0.35714285714285715
virchow2,28,500,0.35714285714285715,0.4126984126984126
virchow2,28,1000,0.35714285714285715,0.4126984126984126
virchow2,29,20,0.4603174603174603,0.4047619047619048
virchow2,29,50,0.4603174603174603,0.35714285714285715
virchow2,29,100,0.4603174603174603,0.4047619047619048
virchow2,29,200,0.4603174603174603,0.4126984126984126
virchow2,29,500,0.4603174603174603,0.4126984126984126
virchow2,29,1000,0.4603174603174603,0.4603174603174603
virchow2,30,20,0.4603174603174603,0.3968253968253968
virchow2,30,50,0.4603174603174603,0.4047619047619048
virchow2,30,100,0.4603174603174603,0.35714285714285715
virchow2,30,200,0.4603174603174603,0.26190476190476186
virchow2,30,500,0.4603174603174603,0.4047619047619048
virchow2,30,1000,0.4603174603174603,0.4047619047619048
virchow2,31,20,0.4603174603174603,0.3968253968253968
virchow2,31,50,0.4603174603174603,0.4523809523809524
virchow2,31,100,0.4603174603174603,0.34920634920634913
virchow2,31,200,0.4603174603174603,0.4047619047619048
virchow2,31,500,0.4603174603174603,0.4603174603174603
virchow2,31,1000,0.4603174603174603,0.4603174603174603
virchow2,32,20,0.34920634920634913,0.39682539682539675
virchow2,32,50,0.34920634920634913,0.30158730158730157
virchow2,32,100,0.34920634920634913,0.4047619047619048
virchow2,32,200,0.34920634920634913,0.4523809523809524
virchow2,32,500,0.34920634920634913,0.4047619047619048
virchow2,32,1000,0.34920634920634913,0.4047619047619048
virchow2,33,20,0.5476190476190477,0.38888888888888884
virchow2,33,50,0.5476190476190477,0.4047619047619047
virchow2,33,100,0.5476190476190477,0.4523809523809524
virchow2,33,200,0.5476190476190477,0.5
virchow2,33,500,0.5476190476190477,0.5476190476190477
virchow2,33,1000,0.5476190476190477,0.5
virchow2,34,20,0.30158730158730157,0.3968253968253968
virchow2,34,50,0.30158730158730157,0.24603174603174602
virchow2,34,100,0.30158730158730157,0.3412698412698412
virchow2,34,200,0.30158730158730157,0.29365079365079366
virchow2,34,500,0.30158730158730157,0.3968253968253968
virchow2,34,1000,0.30158730158730157,0.29365079365079366
virchow2,35,20,0.30952380952380953,0.34920634920634924
virchow2,35,50,0.30952380952380953,0.4047619047619047
virchow2,35,100,0.30952380952380953,0.26190476190476186
virchow2,35,200,0.30952380952380953,0.4047619047619047
virchow2,35,500,0.30952380952380953,0.35714285714285715
virchow2,35,1000,0.30952380952380953,0.30952380952380953
virchow2,36,20,0.3968253968253968,0.5079365079365079
virchow2,36,50,0.3968253968253968,0.4523809523809524
virchow2,36,100,0.3968253968253968,0.4523809523809524
virchow2,36,200,0.3968253968253968,0.4047619047619048
virchow2,36,500,0.3968253968253968,0.34920634920634913
virchow2,36,1000,0.3968253968253968,0.34920634920634913
virchow2,37,20,0.35714285714285715,0.3968253968253968
virchow2,37,50,0.35714285714285715,0.4126984126984126
virchow2,37,100,0.35714285714285715,0.4047619047619047
virchow2,37,200,0.35714285714285715,0.35714285714285715
virchow2,37,500,0.35714285714285715,0.35714285714285715
virchow2,37,1000,0.35714285714285715,0.35714285714285715
virchow2,38,20,0.30158730158730157,0.4047619047619048
virchow2,38,50,0.30158730158730157,0.24603174603174605
virchow2,38,100,0.30158730158730157,0.30158730158730157
virchow2,38,200,0.30158730158730157,0.24603174603174605
virchow2,38,500,0.30158730158730157,0.30158730158730157
virchow2,38,1000,0.30158730158730157,0.30158730158730157
virchow2,39,20,0.4603174603174603,0.34920634920634913
virchow2,39,50,0.4603174603174603,0.4047619047619048
virchow2,39,100,0.4603174603174603,0.35714285714285715
virchow2,39,200,0.4603174603174603,0.35714285714285715
virchow2,39,500,0.4603174603174603,0.4126984126984126
virchow2,39,1000,0.4603174603174603,0.4126984126984126
virchow2,40,20,0.4603174603174603,0.39682539682539675
virchow2,40,50,0.4603174603174603,0.35714285714285715
virchow2,40,100,0.4603174603174603,0.4603174603174603
virchow2,40,200,0.4603174603174603,0.35714285714285715
virchow2,40,500,0.4603174603174603,0.35714285714285715
virchow2,40,1000,0.4603174603174603,0.4126984126984126
virchow2,41,20,0.29365079365079366,0.35714285714285715
virchow2,41,50,0.29365079365079366,0.34920634920634913
virchow2,41,100,0.29365079365079366,0.29365079365079366
virchow2,41,200,0.29365079365079366,0.29365079365079366
virchow2,41,500,0.29365079365079366,0.29365079365079366
virchow2,41,1000,0.29365079365079366,0.29365079365079366
virchow2,42,20,0.34920634920634913,0.34920634920634924
virchow2,42,50,0.34920634920634913,0.35714285714285715
virchow2,42,100,0.34920634920634913,0.35714285714285715
virchow2,42,200,0.34920634920634913,0.34920634920634913
virchow2,42,500,0.34920634920634913,0.34920634920634913
virchow2,42,1000,0.34920634920634913,0.34920634920634913
virchow2,43,20,0.4523809523809524,0.34920634920634913
virchow2,43,50,0.4523809523809524,0.5079365079365079
virchow2,43,100,0.4523809523809524,0.4603174603174603
virchow2,43,200,0.4523809523809524,0.5079365079365079
virchow2,43,500,0.4523809523809524,0.39682539682539675
virchow2,43,1000,0.4523809523809524,0.4523809523809524
virchow2,44,20,0.34920634920634913,0.30158730158730157
virchow2,44,50,0.34920634920634913,0.30158730158730157
virchow2,44,100,0.34920634920634913,0.34920634920634913
virchow2,44,200,0.34920634920634913,0.30158730158730157
virchow2,44,500,0.34920634920634913,0.34920634920634913
virchow2,44,1000,0.34920634920634913,0.34920634920634913
virchow2,45,20,0.4047619047619048,0.4047619047619048
virchow2,45,50,0.4047619047619048,0.3412698412698412
virchow2,45,100,0.4047619047619048,0.29365079365079366
virchow2,45,200,0.4047619047619048,0.29365079365079366
virchow2,45,500,0.4047619047619048,0.24603174603174605
virchow2,45,1000,0.4047619047619048,0.29365079365079366
virchow2,46,20,0.3968253968253968,0.39682539682539675
virchow2,46,50,0.3968253968253968,0.25396825396825395
virchow2,46,100,0.3968253968253968,0.4523809523809524
virchow2,46,200,0.3968253968253968,0.4523809523809524
virchow2,46,500,0.3968253968253968,0.4523809523809524
virchow2,46,1000,0.3968253968253968,0.4047619047619048
virchow2,47,20,0.30158730158730157,0.3412698412698412
virchow2,47,50,0.30158730158730157,0.3412698412698412
virchow2,47,100,0.30158730158730157,0.24603174603174605
virchow2,47,200,0.30158730158730157,0.34920634920634913
virchow2,47,500,0.30158730158730157,0.30158730158730157
virchow2,47,1000,0.30158730158730157,0.30158730158730157
virchow2,48,20,0.4047619047619047,0.30158730158730157
virchow2,48,50,0.4047619047619047,0.34920634920634913
virchow2,48,100,0.4047619047619047,0.34920634920634913
virchow2,48,200,0.4047619047619047,0.34920634920634913
virchow2,48,500,0.4047619047619047,0.34920634920634913
virchow2,48,1000,0.4047619047619047,0.34920634920634913
virchow2,49,20,0.35714285714285715,0.35714285714285715
virchow2,49,50,0.35714285714285715,0.30158730158730157
virchow2,49,100,0.35714285714285715,0.35714285714285715
virchow2,49,200,0.35714285714285715,0.35714285714285715
virchow2,49,500,0.35714285714285715,0.35714285714285715
virchow2,49,1000,0.35714285714285715,0.35714285714285715
virchow2,50,20,0.30158730158730157,0.30952380952380953
virchow2,50,50,0.30158730158730157,0.25396825396825395
virchow2,50,100,0.30158730158730157,0.24603174603174605
virchow2,50,200,0.30158730158730157,0.29365079365079366
virchow2,50,500,0.30158730158730157,0.30158730158730157
virchow2,50,1000,0.30158730158730157,0.30158730158730157
