split,k,gigapath_full_balacc,gigapath_full_f1,gigapath_topk_balacc,gigapath_topk_f1,uni2_full_balacc,uni2_full_f1,uni2_topk_balacc,uni2_topk_f1,virchow2_full_balacc,virchow2_full_f1,virchow2_topk_balacc,virchow2_topk_f1
39,20,0.16666666666666666,0.16666666666666666,0.0,0.0,0.3333333333333333,0.26666666666666666,0.3333333333333333,0.26666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.2222222222222222
39,50,0.16666666666666666,0.16666666666666666,0.0,0.0,0.3333333333333333,0.26666666666666666,0.3333333333333333,0.26666666666666666,0.16666666666666666,0.16666666666666666,0.5,0.38888888888888884
39,100,0.16666666666666666,0.16666666666666666,0.0,0.0,0.3333333333333333,0.26666666666666666,0.3333333333333333,0.26666666666666666,0.16666666666666666,0.16666666666666666,0.5,0.38888888888888884
39,200,0.16666666666666666,0.16666666666666666,0.0,0.0,0.3333333333333333,0.26666666666666666,0.3333333333333333,0.26666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
39,500,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.26666666666666666,0.3333333333333333,0.26666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
39,1000,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.26666666666666666,0.3333333333333333,0.26666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
39,1500,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.26666666666666666,0.3333333333333333,0.26666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
40,20,0.5,0.38888888888888884,0.5,0.5,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.6666666666666666,0.5555555555555555,0.5,0.4444444444444444
40,50,0.5,0.38888888888888884,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,1.0,1.0,0.6666666666666666,0.5555555555555555,0.5,0.38888888888888884
40,100,0.5,0.38888888888888884,0.5,0.38888888888888884,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.6666666666666666,0.5555555555555555,0.3333333333333333,0.16666666666666666
40,200,0.5,0.38888888888888884,0.5,0.38888888888888884,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.6666666666666666,0.5555555555555555,0.5,0.38888888888888884
40,500,0.5,0.38888888888888884,0.5,0.38888888888888884,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.6666666666666666,0.5555555555555555,0.6666666666666666,0.5555555555555555
40,1000,0.5,0.38888888888888884,0.5,0.38888888888888884,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.6666666666666666,0.5555555555555555,0.6666666666666666,0.5555555555555555
40,1500,0.5,0.38888888888888884,0.5,0.38888888888888884,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.6666666666666666,0.5555555555555555,0.6666666666666666,0.5555555555555555
41,20,0.6666666666666666,0.6,0.5,0.4444444444444444,0.5,0.38888888888888884,0.5,0.38888888888888884,0.5,0.5,0.16666666666666666,0.16666666666666666
41,50,0.6666666666666666,0.6,0.16666666666666666,0.16666666666666666,0.5,0.38888888888888884,0.5,0.38888888888888884,0.5,0.5,0.16666666666666666,0.16666666666666666
41,100,0.6666666666666666,0.6,0.5,0.38888888888888884,0.5,0.38888888888888884,0.5,0.38888888888888884,0.5,0.5,0.16666666666666666,0.16666666666666666
41,200,0.6666666666666666,0.6,0.6666666666666666,0.6,0.5,0.38888888888888884,0.5,0.38888888888888884,0.5,0.5,0.16666666666666666,0.16666666666666666
41,500,0.6666666666666666,0.6,0.5,0.5,0.5,0.38888888888888884,0.5,0.38888888888888884,0.5,0.5,0.16666666666666666,0.16666666666666666
41,1000,0.6666666666666666,0.6,0.5,0.5,0.5,0.38888888888888884,0.5,0.38888888888888884,0.5,0.5,0.5,0.5
41,1500,0.6666666666666666,0.6,0.6666666666666666,0.6,0.5,0.38888888888888884,0.5,0.38888888888888884,0.5,0.5,0.5,0.5
42,20,0.5,0.38888888888888884,0.5,0.38888888888888884,0.5,0.38888888888888884,0.6666666666666666,0.5,0.8333333333333334,0.7777777777777777,1.0,1.0
42,50,0.5,0.38888888888888884,0.5,0.38888888888888884,0.5,0.38888888888888884,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777
42,100,0.5,0.38888888888888884,0.5,0.38888888888888884,0.5,0.38888888888888884,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.6666666666666666,0.5
42,200,0.5,0.38888888888888884,0.5,0.38888888888888884,0.5,0.38888888888888884,0.5,0.38888888888888884,0.8333333333333334,0.7777777777777777,0.5,0.38888888888888884
42,500,0.5,0.38888888888888884,0.5,0.38888888888888884,0.5,0.38888888888888884,0.5,0.38888888888888884,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777
42,1000,0.5,0.38888888888888884,0.5,0.38888888888888884,0.5,0.38888888888888884,0.5,0.38888888888888884,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777
42,1500,0.5,0.38888888888888884,0.5,0.38888888888888884,0.5,0.38888888888888884,0.5,0.38888888888888884,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777
43,20,0.8333333333333334,0.7777777777777777,0.5,0.4444444444444444,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.5,0.38888888888888884
43,50,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.5,0.38888888888888884
43,100,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777
43,200,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777
43,500,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777
43,1000,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777
43,1500,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777
44,20,0.3333333333333333,0.13333333333333333,0.3333333333333333,0.2222222222222222,0.8333333333333334,0.7777777777777777,0.3333333333333333,0.16666666666666666,0.5,0.38888888888888884,0.5,0.38888888888888884
44,50,0.3333333333333333,0.13333333333333333,0.3333333333333333,0.16666666666666666,0.8333333333333334,0.7777777777777777,0.3333333333333333,0.2222222222222222,0.5,0.38888888888888884,0.5,0.38888888888888884
44,100,0.3333333333333333,0.13333333333333333,0.3333333333333333,0.16666666666666666,0.8333333333333334,0.7777777777777777,0.5,0.38888888888888884,0.5,0.38888888888888884,0.5,0.38888888888888884
44,200,0.3333333333333333,0.13333333333333333,0.3333333333333333,0.13333333333333333,0.8333333333333334,0.7777777777777777,0.5,0.38888888888888884,0.5,0.38888888888888884,0.5,0.38888888888888884
44,500,0.3333333333333333,0.13333333333333333,0.3333333333333333,0.13333333333333333,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.5,0.38888888888888884,0.5,0.38888888888888884
44,1000,0.3333333333333333,0.13333333333333333,0.3333333333333333,0.13333333333333333,0.8333333333333334,0.7777777777777777,0.5,0.38888888888888884,0.5,0.38888888888888884,0.5,0.38888888888888884
44,1500,0.3333333333333333,0.13333333333333333,0.3333333333333333,0.13333333333333333,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.5,0.38888888888888884,0.5,0.38888888888888884
45,20,0.6666666666666666,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.3333333333333333,0.13333333333333333,0.5,0.38888888888888884,0.5,0.4444444444444444
45,50,0.6666666666666666,0.4444444444444444,0.3333333333333333,0.2222222222222222,0.6666666666666666,0.4444444444444444,0.5,0.4444444444444444,0.5,0.38888888888888884,0.5,0.38888888888888884
45,100,0.6666666666666666,0.4444444444444444,0.5,0.5,0.6666666666666666,0.4444444444444444,0.8333333333333334,0.7777777777777777,0.5,0.38888888888888884,0.5,0.38888888888888884
45,200,0.6666666666666666,0.4444444444444444,0.3333333333333333,0.2222222222222222,0.6666666666666666,0.4444444444444444,0.6666666666666666,0.4444444444444444,0.5,0.38888888888888884,0.5,0.4444444444444444
45,500,0.6666666666666666,0.4444444444444444,0.6666666666666666,0.4444444444444444,0.6666666666666666,0.4444444444444444,0.6666666666666666,0.4444444444444444,0.5,0.38888888888888884,0.5,0.38888888888888884
45,1000,0.6666666666666666,0.4444444444444444,0.6666666666666666,0.4444444444444444,0.6666666666666666,0.4444444444444444,0.6666666666666666,0.4444444444444444,0.5,0.38888888888888884,0.5,0.38888888888888884
45,1500,0.6666666666666666,0.4444444444444444,0.6666666666666666,0.4444444444444444,0.6666666666666666,0.4444444444444444,0.6666666666666666,0.4444444444444444,0.5,0.38888888888888884,0.5,0.38888888888888884
46,20,0.5,0.38888888888888884,0.5,0.38888888888888884,0.3333333333333333,0.26666666666666666,0.3333333333333333,0.26666666666666666,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.26666666666666666
46,50,0.5,0.38888888888888884,0.5,0.38888888888888884,0.3333333333333333,0.26666666666666666,0.3333333333333333,0.26666666666666666,0.3333333333333333,0.2222222222222222,0.16666666666666666,0.13333333333333333
46,100,0.5,0.38888888888888884,0.5,0.38888888888888884,0.3333333333333333,0.26666666666666666,0.3333333333333333,0.26666666666666666,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.2222222222222222
46,200,0.5,0.38888888888888884,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.26666666666666666,0.3333333333333333,0.26666666666666666,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.2222222222222222
46,500,0.5,0.38888888888888884,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.26666666666666666,0.3333333333333333,0.26666666666666666,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.2222222222222222
46,1000,0.5,0.38888888888888884,0.16666666666666666,0.13333333333333333,0.3333333333333333,0.26666666666666666,0.3333333333333333,0.26666666666666666,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.2222222222222222
46,1500,0.5,0.38888888888888884,0.16666666666666666,0.13333333333333333,0.3333333333333333,0.26666666666666666,0.3333333333333333,0.26666666666666666,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.2222222222222222
47,20,0.5,0.5,0.5,0.4444444444444444,0.5,0.5,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5,0.4444444444444444
47,50,0.5,0.5,0.16666666666666666,0.16666666666666666,0.5,0.5,0.5,0.4444444444444444,0.16666666666666666,0.16666666666666666,0.5,0.38888888888888884
47,100,0.5,0.5,0.16666666666666666,0.16666666666666666,0.5,0.5,0.5,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
47,200,0.5,0.5,0.5,0.4444444444444444,0.5,0.5,0.5,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
47,500,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
47,1000,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
47,1500,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
48,20,0.3333333333333333,0.26666666666666666,0.3333333333333333,0.26666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.3333333333333333,0.26666666666666666,0.3333333333333333,0.26666666666666666
48,50,0.3333333333333333,0.26666666666666666,0.3333333333333333,0.26666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.26666666666666666,0.3333333333333333,0.26666666666666666,0.3333333333333333,0.26666666666666666
48,100,0.3333333333333333,0.26666666666666666,0.3333333333333333,0.26666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.26666666666666666,0.3333333333333333,0.26666666666666666,0.3333333333333333,0.26666666666666666
48,200,0.3333333333333333,0.26666666666666666,0.3333333333333333,0.26666666666666666,0.16666666666666666,0.16666666666666666,0.5,0.38888888888888884,0.3333333333333333,0.26666666666666666,0.3333333333333333,0.26666666666666666
48,500,0.3333333333333333,0.26666666666666666,0.3333333333333333,0.26666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.26666666666666666,0.3333333333333333,0.26666666666666666
48,1000,0.3333333333333333,0.26666666666666666,0.3333333333333333,0.26666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.26666666666666666,0.3333333333333333,0.26666666666666666
48,1500,0.3333333333333333,0.26666666666666666,0.3333333333333333,0.26666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.26666666666666666,0.3333333333333333,0.26666666666666666
49,20,0.3333333333333333,0.13333333333333333,0.5,0.38888888888888884,0.16666666666666666,0.16666666666666666,0.5,0.4444444444444444,0.0,0.0,0.0,0.0
49,50,0.3333333333333333,0.13333333333333333,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0
49,100,0.3333333333333333,0.13333333333333333,0.0,0.0,0.16666666666666666,0.16666666666666666,0.5,0.38888888888888884,0.0,0.0,0.0,0.0
49,200,0.3333333333333333,0.13333333333333333,0.3333333333333333,0.13333333333333333,0.16666666666666666,0.16666666666666666,0.5,0.38888888888888884,0.0,0.0,0.0,0.0
49,500,0.3333333333333333,0.13333333333333333,0.3333333333333333,0.13333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.13333333333333333,0.0,0.0,0.0,0.0
49,1000,0.3333333333333333,0.13333333333333333,0.3333333333333333,0.13333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0
49,1500,0.3333333333333333,0.13333333333333333,0.3333333333333333,0.13333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0
50,20,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.7777777777777777,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.4444444444444444
50,50,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.26666666666666666,0.8333333333333334,0.7777777777777777,0.5,0.38888888888888884,0.3333333333333333,0.3333333333333333,0.0,0.0
50,100,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.5555555555555555,0.8333333333333334,0.7777777777777777,0.6666666666666666,0.5555555555555555,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.2222222222222222
50,200,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666
50,500,0.16666666666666666,0.16666666666666666,0.5,0.4444444444444444,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.2222222222222222
50,1000,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.2222222222222222
50,1500,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.2222222222222222
51,20,0.16666666666666666,0.13333333333333333,0.5,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.13333333333333333,0.5,0.4444444444444444
51,50,0.16666666666666666,0.13333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5,0.5,0.16666666666666666,0.13333333333333333,0.16666666666666666,0.2222222222222222
51,100,0.16666666666666666,0.13333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.13333333333333333,0.16666666666666666,0.13333333333333333,0.16666666666666666,0.2222222222222222
51,200,0.16666666666666666,0.13333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.13333333333333333,0.16666666666666666,0.13333333333333333,0.16666666666666666,0.16666666666666666
51,500,0.16666666666666666,0.13333333333333333,0.16666666666666666,0.13333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.13333333333333333,0.16666666666666666,0.13333333333333333
51,1000,0.16666666666666666,0.13333333333333333,0.16666666666666666,0.13333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.13333333333333333,0.16666666666666666,0.13333333333333333
51,1500,0.16666666666666666,0.13333333333333333,0.16666666666666666,0.13333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.13333333333333333,0.16666666666666666,0.13333333333333333
52,20,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.5,0.5,0.5,0.5,0.3333333333333333,0.13333333333333333,0.6666666666666666,0.4444444444444444
52,50,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.5,0.5,0.5,0.38888888888888884,0.3333333333333333,0.13333333333333333,0.6666666666666666,0.5
52,100,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.5,0.5,0.5,0.38888888888888884,0.3333333333333333,0.13333333333333333,0.3333333333333333,0.16666666666666666
52,200,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.5,0.5,0.5,0.5,0.3333333333333333,0.13333333333333333,0.0,0.0
52,500,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.5,0.5,0.5,0.5,0.3333333333333333,0.13333333333333333,0.0,0.0
52,1000,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.5,0.5,0.5,0.5,0.3333333333333333,0.13333333333333333,0.0,0.0
52,1500,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.5,0.5,0.5,0.5,0.3333333333333333,0.13333333333333333,0.0,0.0
53,20,0.6666666666666666,0.5555555555555555,0.3333333333333333,0.3333333333333333,1.0,1.0,0.0,0.0,0.3333333333333333,0.2222222222222222,0.16666666666666666,0.16666666666666666
53,50,0.6666666666666666,0.5555555555555555,0.3333333333333333,0.3333333333333333,1.0,1.0,0.6666666666666666,0.6,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.2222222222222222
53,100,0.6666666666666666,0.5555555555555555,0.6666666666666666,0.5555555555555555,1.0,1.0,0.6666666666666666,0.5555555555555555,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.26666666666666666
53,200,0.6666666666666666,0.5555555555555555,0.3333333333333333,0.3333333333333333,1.0,1.0,0.6666666666666666,0.5555555555555555,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.26666666666666666
53,500,0.6666666666666666,0.5555555555555555,0.6666666666666666,0.5555555555555555,1.0,1.0,0.6666666666666666,0.5555555555555555,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.26666666666666666
53,1000,0.6666666666666666,0.5555555555555555,0.6666666666666666,0.5555555555555555,1.0,1.0,0.6666666666666666,0.5555555555555555,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.26666666666666666
53,1500,0.6666666666666666,0.5555555555555555,0.6666666666666666,0.5555555555555555,1.0,1.0,1.0,1.0,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.2222222222222222
54,20,0.8333333333333334,0.7777777777777777,0.5,0.38888888888888884,0.6666666666666666,0.6,0.3333333333333333,0.16666666666666666,0.5,0.4444444444444444,0.5,0.38888888888888884
54,50,0.8333333333333334,0.7777777777777777,0.6666666666666666,0.5555555555555555,0.6666666666666666,0.6,0.16666666666666666,0.16666666666666666,0.5,0.4444444444444444,0.8333333333333334,0.7777777777777777
54,100,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.6666666666666666,0.6,0.8333333333333334,0.7777777777777777,0.5,0.4444444444444444,0.5,0.5
54,200,0.8333333333333334,0.7777777777777777,0.5,0.4444444444444444,0.6666666666666666,0.6,0.6666666666666666,0.6,0.5,0.4444444444444444,0.5,0.4444444444444444
54,500,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.6666666666666666,0.6,0.6666666666666666,0.6,0.5,0.4444444444444444,0.5,0.4444444444444444
54,1000,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.6666666666666666,0.6,0.6666666666666666,0.6,0.5,0.4444444444444444,0.5,0.4444444444444444
54,1500,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.6666666666666666,0.6,0.6666666666666666,0.6,0.5,0.4444444444444444,0.5,0.4444444444444444
55,20,0.5,0.38888888888888884,0.16666666666666666,0.13333333333333333,0.5,0.38888888888888884,0.5,0.38888888888888884,0.5,0.38888888888888884,0.5,0.38888888888888884
55,50,0.5,0.38888888888888884,0.5,0.38888888888888884,0.5,0.38888888888888884,0.5,0.38888888888888884,0.5,0.38888888888888884,0.5,0.38888888888888884
55,100,0.5,0.38888888888888884,0.5,0.5,0.5,0.38888888888888884,0.5,0.38888888888888884,0.5,0.38888888888888884,0.5,0.38888888888888884
55,200,0.5,0.38888888888888884,0.5,0.5,0.5,0.38888888888888884,0.5,0.38888888888888884,0.5,0.38888888888888884,0.5,0.38888888888888884
55,500,0.5,0.38888888888888884,0.5,0.38888888888888884,0.5,0.38888888888888884,0.5,0.38888888888888884,0.5,0.38888888888888884,0.5,0.38888888888888884
55,1000,0.5,0.38888888888888884,0.5,0.38888888888888884,0.5,0.38888888888888884,0.5,0.38888888888888884,0.5,0.38888888888888884,0.5,0.38888888888888884
55,1500,0.5,0.38888888888888884,0.5,0.38888888888888884,0.5,0.38888888888888884,0.5,0.38888888888888884,0.5,0.38888888888888884,0.5,0.38888888888888884
56,20,0.16666666666666666,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.5,0.38888888888888884,0.5,0.38888888888888884,0.5,0.38888888888888884,0.16666666666666666,0.16666666666666666
56,50,0.16666666666666666,0.2222222222222222,0.0,0.0,0.5,0.38888888888888884,0.16666666666666666,0.2222222222222222,0.5,0.38888888888888884,0.5,0.38888888888888884
56,100,0.16666666666666666,0.2222222222222222,0.16666666666666666,0.2222222222222222,0.5,0.38888888888888884,0.5,0.38888888888888884,0.5,0.38888888888888884,0.16666666666666666,0.2222222222222222
56,200,0.16666666666666666,0.2222222222222222,0.3333333333333333,0.13333333333333333,0.5,0.38888888888888884,0.5,0.38888888888888884,0.5,0.38888888888888884,0.5,0.38888888888888884
56,500,0.16666666666666666,0.2222222222222222,0.16666666666666666,0.2222222222222222,0.5,0.38888888888888884,0.5,0.38888888888888884,0.5,0.38888888888888884,0.5,0.38888888888888884
56,1000,0.16666666666666666,0.2222222222222222,0.16666666666666666,0.2222222222222222,0.5,0.38888888888888884,0.5,0.38888888888888884,0.5,0.38888888888888884,0.5,0.38888888888888884
56,1500,0.16666666666666666,0.2222222222222222,0.16666666666666666,0.2222222222222222,0.5,0.38888888888888884,0.5,0.38888888888888884,0.5,0.38888888888888884,0.5,0.38888888888888884
57,20,0.5,0.4444444444444444,0.5,0.38888888888888884,0.16666666666666666,0.13333333333333333,0.16666666666666666,0.2222222222222222,0.16666666666666666,0.13333333333333333,0.16666666666666666,0.13333333333333333
57,50,0.5,0.4444444444444444,0.5,0.5,0.16666666666666666,0.13333333333333333,0.16666666666666666,0.13333333333333333,0.16666666666666666,0.13333333333333333,0.16666666666666666,0.13333333333333333
57,100,0.5,0.4444444444444444,0.5,0.5,0.16666666666666666,0.13333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.13333333333333333,0.16666666666666666,0.13333333333333333
57,200,0.5,0.4444444444444444,0.5,0.4444444444444444,0.16666666666666666,0.13333333333333333,0.16666666666666666,0.13333333333333333,0.16666666666666666,0.13333333333333333,0.16666666666666666,0.13333333333333333
57,500,0.5,0.4444444444444444,0.5,0.4444444444444444,0.16666666666666666,0.13333333333333333,0.16666666666666666,0.13333333333333333,0.16666666666666666,0.13333333333333333,0.16666666666666666,0.13333333333333333
57,1000,0.5,0.4444444444444444,0.5,0.4444444444444444,0.16666666666666666,0.13333333333333333,0.16666666666666666,0.13333333333333333,0.16666666666666666,0.13333333333333333,0.16666666666666666,0.13333333333333333
57,1500,0.5,0.4444444444444444,0.5,0.4444444444444444,0.16666666666666666,0.13333333333333333,0.16666666666666666,0.13333333333333333,0.16666666666666666,0.13333333333333333,0.16666666666666666,0.13333333333333333
58,20,0.8333333333333334,0.7777777777777777,0.5,0.4444444444444444,0.8333333333333334,0.7777777777777777,0.3333333333333333,0.2222222222222222,0.8333333333333334,0.7777777777777777,0.5,0.38888888888888884
58,50,0.8333333333333334,0.7777777777777777,0.5,0.4444444444444444,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777
58,100,0.8333333333333334,0.7777777777777777,0.5,0.4444444444444444,0.8333333333333334,0.7777777777777777,0.6666666666666666,0.4444444444444444,0.8333333333333334,0.7777777777777777,0.5,0.38888888888888884
58,200,0.8333333333333334,0.7777777777777777,0.5,0.4444444444444444,0.8333333333333334,0.7777777777777777,0.6666666666666666,0.4444444444444444,0.8333333333333334,0.7777777777777777,0.5,0.38888888888888884
58,500,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.5,0.38888888888888884
58,1000,0.8333333333333334,0.7777777777777777,0.5,0.4444444444444444,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777
58,1500,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777,0.8333333333333334,0.7777777777777777
59,20,0.6666666666666666,0.5,0.5,0.5,0.5,0.5,0.6666666666666666,0.5,0.8333333333333334,0.7777777777777777,0.0,0.0
59,50,0.6666666666666666,0.5,0.5,0.5,0.5,0.5,0.6666666666666666,0.6,0.8333333333333334,0.7777777777777777,0.5,0.38888888888888884
59,100,0.6666666666666666,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.8333333333333334,0.7777777777777777,0.3333333333333333,0.3333333333333333
