model,repeat,k,full,top_k,full_f1,top_k_f1
gigapath,44,200,0.34920634920634913,0.30158730158730157,0.3516483516483517,0.2936507936507936
gigapath,44,500,0.34920634920634913,0.34920634920634913,0.3516483516483517,0.3516483516483517
gigapath,44,1000,0.34920634920634913,0.34920634920634913,0.3516483516483517,0.3516483516483517
gigapath,44,1500,0.34920634920634913,0.34920634920634913,0.3516483516483517,0.3516483516483517
gigapath,45,20,0.4603174603174603,0.41269841269841273,0.44172494172494176,0.39145299145299145
gigapath,45,50,0.4603174603174603,0.5,0.44172494172494176,0.5024531024531025
gigapath,45,100,0.4603174603174603,0.39682539682539675,0.44172494172494176,0.402930402930403
gigapath,45,200,0.4603174603174603,0.4603174603174603,0.44172494172494176,0.4444444444444444
gigapath,45,500,0.4603174603174603,0.4603174603174603,0.44172494172494176,0.4427350427350427
gigapath,45,1000,0.4603174603174603,0.4603174603174603,0.44172494172494176,0.44172494172494176
gigapath,45,1500,0.4603174603174603,0.4603174603174603,0.44172494172494176,0.44172494172494176
gigapath,46,20,0.4047619047619048,0.3412698412698412,0.40256410256410263,0.33945221445221446
gigapath,46,50,0.4047619047619048,0.4444444444444444,0.40256410256410263,0.4447415329768271
gigapath,46,100,0.4047619047619048,0.30158730158730157,0.40256410256410263,0.2982905982905983
gigapath,46,200,0.4047619047619048,0.30158730158730157,0.40256410256410263,0.2982905982905983
gigapath,46,500,0.4047619047619048,0.35714285714285715,0.40256410256410263,0.34722222222222227
gigapath,46,1000,0.4047619047619048,0.30158730158730157,0.40256410256410263,0.3068376068376068
gigapath,46,1500,0.4047619047619048,0.4047619047619048,0.40256410256410263,0.40256410256410263
gigapath,47,20,0.4682539682539682,0.4523809523809524,0.4161793372319688,0.4523809523809524
gigapath,47,50,0.4682539682539682,0.4603174603174603,0.4161793372319688,0.4523809523809524
gigapath,47,100,0.4682539682539682,0.4126984126984126,0.4161793372319688,0.3812409812409812
gigapath,47,200,0.4682539682539682,0.4126984126984126,0.4161793372319688,0.3811188811188811
gigapath,47,500,0.4682539682539682,0.4682539682539682,0.4161793372319688,0.4185185185185185
gigapath,47,1000,0.4682539682539682,0.4682539682539682,0.4161793372319688,0.4161793372319688
gigapath,47,1500,0.4682539682539682,0.4682539682539682,0.4161793372319688,0.4161793372319688
gigapath,48,20,0.5079365079365079,0.30158730158730157,0.4930069930069931,0.30402930402930406
gigapath,48,50,0.5079365079365079,0.4444444444444444,0.4930069930069931,0.4495726495726496
gigapath,48,100,0.5079365079365079,0.39682539682539675,0.4930069930069931,0.3956043956043956
gigapath,48,200,0.5079365079365079,0.5079365079365079,0.4930069930069931,0.494017094017094
gigapath,48,500,0.5079365079365079,0.5634920634920634,0.4930069930069931,0.5395127748068925
gigapath,48,1000,0.5079365079365079,0.5079365079365079,0.4930069930069931,0.4930069930069931
gigapath,48,1500,0.5079365079365079,0.4523809523809524,0.4930069930069931,0.44957264957264953
gigapath,49,20,0.4682539682539682,0.4523809523809524,0.41659125188536955,0.4523809523809524
gigapath,49,50,0.4682539682539682,0.14285714285714285,0.41659125188536955,0.1417797888386124
gigapath,49,100,0.4682539682539682,0.25396825396825395,0.41659125188536955,0.2581196581196581
gigapath,49,200,0.4682539682539682,0.31746031746031744,0.41659125188536955,0.2857142857142857
gigapath,49,500,0.4682539682539682,0.4682539682539682,0.41659125188536955,0.42278554778554783
gigapath,49,1000,0.4682539682539682,0.4682539682539682,0.41659125188536955,0.41659125188536955
gigapath,49,1500,0.4682539682539682,0.4682539682539682,0.41659125188536955,0.41659125188536955
gigapath,50,20,0.4047619047619048,0.19047619047619047,0.40277777777777773,0.19047619047619047
gigapath,50,50,0.4047619047619048,0.29365079365079366,0.40277777777777773,0.30683760683760686
gigapath,50,100,0.4047619047619048,0.38888888888888884,0.40277777777777773,0.38888888888888884
gigapath,50,200,0.4047619047619048,0.4523809523809524,0.40277777777777773,0.4581196581196581
gigapath,50,500,0.4047619047619048,0.4047619047619048,0.40277777777777773,0.40277777777777773
gigapath,50,1000,0.4047619047619048,0.4047619047619048,0.40277777777777773,0.40277777777777773
gigapath,50,1500,0.4047619047619048,0.4047619047619048,0.40277777777777773,0.40277777777777773
uni2,1,20,0.4523809523809524,0.3968253968253968,0.45054945054945056,0.39044289044289043
uni2,1,50,0.4523809523809524,0.5079365079365079,0.45054945054945056,0.5023310023310024
uni2,1,100,0.4523809523809524,0.5,0.45054945054945056,0.5018315018315018
uni2,1,200,0.4523809523809524,0.4523809523809524,0.45054945054945056,0.4444444444444444
uni2,1,500,0.4523809523809524,0.4047619047619048,0.45054945054945056,0.40256410256410263
uni2,1,1000,0.4523809523809524,0.4047619047619048,0.45054945054945056,0.41038961038961036
uni2,1,1500,0.4523809523809524,0.4523809523809524,0.45054945054945056,0.45054945054945056
uni2,2,20,0.5476190476190476,0.4047619047619048,0.5555555555555555,0.4047619047619048
uni2,2,50,0.5476190476190476,0.7063492063492064,0.5555555555555555,0.7027417027417027
uni2,2,100,0.5476190476190476,0.5476190476190476,0.5555555555555555,0.5538461538461538
uni2,2,200,0.5476190476190476,0.6031746031746031,0.5555555555555555,0.6106782106782106
uni2,2,500,0.5476190476190476,0.5476190476190476,0.5555555555555555,0.5555555555555555
uni2,2,1000,0.5476190476190476,0.5476190476190476,0.5555555555555555,0.5555555555555555
uni2,2,1500,0.5476190476190476,0.5476190476190476,0.5555555555555555,0.5555555555555555
uni2,3,20,0.5555555555555555,0.4603174603174603,0.5495726495726495,0.43846153846153846
uni2,3,50,0.5555555555555555,0.4603174603174603,0.5495726495726495,0.4444444444444444
uni2,3,100,0.5555555555555555,0.611111111111111,0.5495726495726495,0.594017094017094
uni2,3,200,0.5555555555555555,0.5079365079365079,0.5495726495726495,0.5
uni2,3,500,0.5555555555555555,0.5555555555555555,0.5495726495726495,0.5495726495726495
uni2,3,1000,0.5555555555555555,0.5555555555555555,0.5495726495726495,0.5495726495726495
uni2,3,1500,0.5555555555555555,0.5555555555555555,0.5495726495726495,0.5495726495726495
uni2,4,20,0.4444444444444444,0.4523809523809524,0.4447415329768271,0.44172494172494176
uni2,4,50,0.4444444444444444,0.49206349206349204,0.4447415329768271,0.49401709401709404
uni2,4,100,0.4444444444444444,0.49206349206349204,0.4447415329768271,0.4930069930069931
uni2,4,200,0.4444444444444444,0.5476190476190476,0.4447415329768271,0.5555555555555555
uni2,4,500,0.4444444444444444,0.4444444444444444,0.4447415329768271,0.4511784511784511
uni2,4,1000,0.4444444444444444,0.4444444444444444,0.4447415329768271,0.4447415329768271
uni2,4,1500,0.4444444444444444,0.4444444444444444,0.4447415329768271,0.4447415329768271
uni2,5,20,0.5,0.3412698412698412,0.5051282051282051,0.3333333333333333
uni2,5,50,0.5,0.4444444444444445,0.5051282051282051,0.4299840510366826
uni2,5,100,0.5,0.5476190476190476,0.5051282051282051,0.5536130536130536
uni2,5,200,0.5,0.5,0.5051282051282051,0.5051282051282051
uni2,5,500,0.5,0.4444444444444444,0.5051282051282051,0.4513403263403264
uni2,5,1000,0.5,0.5,0.5051282051282051,0.5051282051282051
uni2,5,1500,0.5,0.5,0.5051282051282051,0.5051282051282051
uni2,6,20,0.5555555555555556,0.4603174603174603,0.5494505494505494,0.44273504273504277
uni2,6,50,0.5555555555555556,0.5634920634920635,0.5494505494505494,0.5427350427350427
uni2,6,100,0.5555555555555556,0.5079365079365079,0.5494505494505494,0.5018315018315019
uni2,6,200,0.5555555555555556,0.5079365079365079,0.5494505494505494,0.5018315018315019
uni2,6,500,0.5555555555555556,0.5555555555555556,0.5494505494505494,0.5494505494505494
uni2,6,1000,0.5555555555555556,0.5555555555555556,0.5494505494505494,0.5494505494505494
uni2,6,1500,0.5555555555555556,0.5555555555555556,0.5494505494505494,0.5494505494505494
uni2,7,20,0.4523809523809524,0.34920634920634913,0.45054945054945056,0.3516483516483517
uni2,7,50,0.4523809523809524,0.4523809523809524,0.45054945054945056,0.45384615384615384
uni2,7,100,0.4523809523809524,0.5555555555555555,0.45054945054945056,0.5555555555555555
uni2,7,200,0.4523809523809524,0.5555555555555556,0.45054945054945056,0.5476190476190476
uni2,7,500,0.4523809523809524,0.4523809523809524,0.45054945054945056,0.45054945054945056
uni2,7,1000,0.4523809523809524,0.4523809523809524,0.45054945054945056,0.45054945054945056
uni2,7,1500,0.4523809523809524,0.4523809523809524,0.45054945054945056,0.45054945054945056
uni2,8,20,0.5079365079365079,0.4523809523809524,0.5018315018315019,0.45384615384615384
uni2,8,50,0.5079365079365079,0.6031746031746031,0.5018315018315019,0.6051282051282051
uni2,8,100,0.5079365079365079,0.5555555555555556,0.5018315018315019,0.5538461538461538
uni2,8,200,0.5079365079365079,0.5555555555555556,0.5018315018315019,0.5538461538461538
uni2,8,500,0.5079365079365079,0.6031746031746031,0.5018315018315019,0.594017094017094
uni2,8,1000,0.5079365079365079,0.5079365079365079,0.5018315018315019,0.5018315018315019
uni2,8,1500,0.5079365079365079,0.5079365079365079,0.5018315018315019,0.5018315018315019
uni2,9,20,0.6031746031746031,0.4523809523809524,0.5952380952380952,0.4447415329768271
uni2,9,50,0.6031746031746031,0.5555555555555556,0.5952380952380952,0.5476190476190476
uni2,9,100,0.6031746031746031,0.6587301587301587,0.5952380952380952,0.6527777777777777
uni2,9,200,0.6031746031746031,0.5555555555555556,0.5952380952380952,0.5495726495726495
uni2,9,500,0.6031746031746031,0.6031746031746031,0.5952380952380952,0.5952380952380952
uni2,9,1000,0.6031746031746031,0.5555555555555556,0.5952380952380952,0.5494505494505494
uni2,9,1500,0.6031746031746031,0.6031746031746031,0.5952380952380952,0.5952380952380952
uni2,10,20,0.4603174603174603,0.31746031746031744,0.44688644688644685,0.28034188034188035
uni2,10,50,0.4603174603174603,0.4523809523809524,0.44688644688644685,0.4444444444444444
uni2,10,100,0.4603174603174603,0.5555555555555556,0.44688644688644685,0.5476190476190476
uni2,10,200,0.4603174603174603,0.5634920634920635,0.44688644688644685,0.5457875457875457
uni2,10,500,0.4603174603174603,0.4603174603174603,0.44688644688644685,0.4542124542124542
uni2,10,1000,0.4603174603174603,0.4603174603174603,0.44688644688644685,0.44688644688644685
uni2,10,1500,0.4603174603174603,0.4603174603174603,0.44688644688644685,0.44688644688644685
uni2,11,20,0.611111111111111,0.31746031746031744,0.6007326007326007,0.2846153846153846
uni2,11,50,0.611111111111111,0.5,0.6007326007326007,0.5051282051282051
uni2,11,100,0.611111111111111,0.5555555555555556,0.6007326007326007,0.5495726495726495
uni2,11,200,0.611111111111111,0.5555555555555555,0.6007326007326007,0.5495726495726495
uni2,11,500,0.611111111111111,0.5555555555555555,0.6007326007326007,0.5538461538461538
uni2,11,1000,0.611111111111111,0.5555555555555555,0.6007326007326007,0.5538461538461538
uni2,11,1500,0.611111111111111,0.611111111111111,0.6007326007326007,0.6007326007326007
uni2,12,20,0.5,0.4047619047619048,0.5018315018315019,0.39926739926739924
uni2,12,50,0.5,0.5,0.5018315018315019,0.5024531024531024
uni2,12,100,0.5,0.4523809523809524,0.5018315018315019,0.45800865800865803
uni2,12,200,0.5,0.4523809523809524,0.5018315018315019,0.45384615384615384
uni2,12,500,0.5,0.5,0.5018315018315019,0.5018315018315019
uni2,12,1000,0.5,0.5,0.5018315018315019,0.5018315018315019
uni2,12,1500,0.5,0.5,0.5018315018315019,0.5018315018315019
uni2,13,20,0.4603174603174603,0.35714285714285715,0.45483405483405476,0.35384615384615387
uni2,13,50,0.4603174603174603,0.5079365079365079,0.45483405483405476,0.5
uni2,13,100,0.4603174603174603,0.4603174603174603,0.45483405483405476,0.447008547008547
uni2,13,200,0.4603174603174603,0.4603174603174603,0.45483405483405476,0.45483405483405476
uni2,13,500,0.4603174603174603,0.4603174603174603,0.45483405483405476,0.45483405483405476
uni2,13,1000,0.4603174603174603,0.4603174603174603,0.45483405483405476,0.45483405483405476
uni2,13,1500,0.4603174603174603,0.4603174603174603,0.45483405483405476,0.45483405483405476
uni2,14,20,0.5555555555555556,0.4523809523809524,0.5494505494505494,0.45054945054945056
uni2,14,50,0.5555555555555556,0.4920634920634921,0.5494505494505494,0.4839572192513369
uni2,14,100,0.5555555555555556,0.4523809523809524,0.5494505494505494,0.45384615384615384
uni2,14,200,0.5555555555555556,0.5,0.5494505494505494,0.5018315018315019
uni2,14,500,0.5555555555555556,0.5555555555555556,0.5494505494505494,0.5494505494505494
uni2,14,1000,0.5555555555555556,0.5555555555555556,0.5494505494505494,0.5494505494505494
uni2,14,1500,0.5555555555555556,0.5555555555555556,0.5494505494505494,0.5494505494505494
uni2,15,20,0.5079365079365079,0.24603174603174602,0.494017094017094,0.24700854700854702
uni2,15,50,0.5079365079365079,0.4047619047619048,0.494017094017094,0.39926739926739924
uni2,15,100,0.5079365079365079,0.5079365079365079,0.494017094017094,0.494017094017094
uni2,15,200,0.5079365079365079,0.5079365079365079,0.494017094017094,0.494017094017094
uni2,15,500,0.5079365079365079,0.5079365079365079,0.494017094017094,0.494017094017094
uni2,15,1000,0.5079365079365079,0.5079365079365079,0.494017094017094,0.494017094017094
uni2,15,1500,0.5079365079365079,0.5079365079365079,0.494017094017094,0.494017094017094
uni2,16,20,0.4523809523809524,0.34920634920634924,0.4523809523809524,0.3535714285714286
uni2,16,50,0.4523809523809524,0.30158730158730157,0.4523809523809524,0.29572649572649573
uni2,16,100,0.4523809523809524,0.5079365079365079,0.4523809523809524,0.5
uni2,16,200,0.4523809523809524,0.39682539682539675,0.4523809523809524,0.3942279942279942
uni2,16,500,0.4523809523809524,0.4523809523809524,0.4523809523809524,0.4523809523809524
uni2,16,1000,0.4523809523809524,0.4523809523809524,0.4523809523809524,0.4523809523809524
uni2,16,1500,0.4523809523809524,0.4523809523809524,0.4523809523809524,0.4523809523809524
uni2,17,20,0.5,0.30952380952380953,0.5018315018315019,0.30036630036630035
uni2,17,50,0.5,0.30158730158730157,0.5018315018315019,0.30256410256410254
uni2,17,100,0.5,0.39682539682539675,0.5018315018315019,0.39145299145299145
uni2,17,200,0.5,0.4444444444444444,0.5018315018315019,0.4468864468864469
uni2,17,500,0.5,0.5476190476190477,0.5018315018315019,0.5457875457875457
uni2,17,1000,0.5,0.5,0.5018315018315019,0.5018315018315019
uni2,17,1500,0.5,0.5,0.5018315018315019,0.5018315018315019
uni2,18,20,0.4523809523809524,0.34920634920634913,0.44688644688644685,0.32996632996632996
uni2,18,50,0.4523809523809524,0.5,0.44688644688644685,0.4982905982905983
uni2,18,100,0.4523809523809524,0.4523809523809524,0.44688644688644685,0.4444444444444444
uni2,18,200,0.4523809523809524,0.4523809523809524,0.44688644688644685,0.4444444444444444
uni2,18,500,0.4523809523809524,0.5476190476190476,0.44688644688644685,0.5495726495726495
uni2,18,1000,0.4523809523809524,0.4523809523809524,0.44688644688644685,0.44688644688644685
uni2,18,1500,0.4523809523809524,0.5,0.44688644688644685,0.5
uni2,19,20,0.5079365079365079,0.4444444444444444,0.5,0.4447415329768271
uni2,19,50,0.5079365079365079,0.4444444444444444,0.5,0.44172494172494176
uni2,19,100,0.5079365079365079,0.5555555555555556,0.5,0.5495726495726495
uni2,19,200,0.5079365079365079,0.5555555555555556,0.5,0.5495726495726495
uni2,19,500,0.5079365079365079,0.5555555555555556,0.5,0.5494505494505494
uni2,19,1000,0.5079365079365079,0.5079365079365079,0.5,0.5
uni2,19,1500,0.5079365079365079,0.5079365079365079,0.5,0.5
uni2,20,20,0.4603174603174603,0.25396825396825395,0.447008547008547,0.25772005772005774
uni2,20,50,0.4603174603174603,0.3968253968253968,0.447008547008547,0.39740259740259737
uni2,20,100,0.4603174603174603,0.5555555555555556,0.447008547008547,0.5494505494505494
uni2,20,200,0.4603174603174603,0.5555555555555556,0.447008547008547,0.5555555555555556
uni2,20,500,0.4603174603174603,0.5555555555555556,0.447008547008547,0.5494505494505494
uni2,20,1000,0.4603174603174603,0.4603174603174603,0.447008547008547,0.447008547008547
uni2,20,1500,0.4603174603174603,0.4603174603174603,0.447008547008547,0.447008547008547
uni2,21,20,0.5555555555555556,0.3412698412698412,0.5494505494505494,0.34432234432234426
uni2,21,50,0.5555555555555556,0.5476190476190476,0.5494505494505494,0.5531135531135531
uni2,21,100,0.5555555555555556,0.5,0.5494505494505494,0.5051282051282051
uni2,21,200,0.5555555555555556,0.5,0.5494505494505494,0.5
uni2,21,500,0.5555555555555556,0.5476190476190477,0.5494505494505494,0.5427350427350427
uni2,21,1000,0.5555555555555556,0.5079365079365079,0.5494505494505494,0.5
uni2,21,1500,0.5555555555555556,0.5555555555555556,0.5494505494505494,0.5494505494505494
uni2,22,20,0.5079365079365079,0.38888888888888884,0.5,0.38717948717948714
uni2,22,50,0.5079365079365079,0.4444444444444444,0.5,0.4444444444444444
uni2,22,100,0.5079365079365079,0.4523809523809524,0.5,0.4523809523809524
uni2,22,200,0.5079365079365079,0.4523809523809524,0.5,0.45054945054945056
uni2,22,500,0.5079365079365079,0.4603174603174603,0.5,0.447008547008547
uni2,22,1000,0.5079365079365079,0.5079365079365079,0.5,0.5
uni2,22,1500,0.5079365079365079,0.5079365079365079,0.5,0.5
uni2,23,20,0.5555555555555556,0.20634920634920637,0.5494505494505494,0.19572649572649573
uni2,23,50,0.5555555555555556,0.5555555555555556,0.5494505494505494,0.5495726495726495
uni2,23,100,0.5555555555555556,0.5634920634920635,0.5494505494505494,0.5427350427350427
uni2,23,200,0.5555555555555556,0.5555555555555556,0.5494505494505494,0.5494505494505494
uni2,23,500,0.5555555555555556,0.5079365079365079,0.5494505494505494,0.5
uni2,23,1000,0.5555555555555556,0.5555555555555556,0.5494505494505494,0.5494505494505494
uni2,23,1500,0.5555555555555556,0.5555555555555556,0.5494505494505494,0.5494505494505494
uni2,24,20,0.5634920634920635,0.35714285714285715,0.5457875457875457,0.3627705627705628
uni2,24,50,0.5634920634920635,0.4603174603174603,0.5457875457875457,0.45054945054945056
uni2,24,100,0.5634920634920635,0.6587301587301587,0.5457875457875457,0.6483516483516484
uni2,24,200,0.5634920634920635,0.611111111111111,0.5457875457875457,0.5952380952380952
uni2,24,500,0.5634920634920635,0.5634920634920635,0.5457875457875457,0.5457875457875457
uni2,24,1000,0.5634920634920635,0.5634920634920635,0.5457875457875457,0.5457875457875457
uni2,24,1500,0.5634920634920635,0.5634920634920635,0.5457875457875457,0.5457875457875457
uni2,25,20,0.5,0.34920634920634913,0.5018315018315019,0.34920634920634913
uni2,25,50,0.5,0.611111111111111,0.5018315018315019,0.594017094017094
uni2,25,100,0.5,0.5079365079365079,0.5018315018315019,0.5
uni2,25,200,0.5,0.5079365079365079,0.5018315018315019,0.49206349206349204
uni2,25,500,0.5,0.4523809523809524,0.5018315018315019,0.45384615384615384
uni2,25,1000,0.5,0.5,0.5018315018315019,0.5018315018315019
uni2,25,1500,0.5,0.5,0.5018315018315019,0.5018315018315019
uni2,26,20,0.5634920634920635,0.5079365079365079,0.5427350427350427,0.4981684981684982
uni2,26,50,0.5634920634920635,0.5555555555555555,0.5427350427350427,0.5495726495726495
uni2,26,100,0.5634920634920635,0.6031746031746031,0.5427350427350427,0.6007326007326007
uni2,26,200,0.5634920634920635,0.6587301587301587,0.5427350427350427,0.652014652014652
uni2,26,500,0.5634920634920635,0.6031746031746031,0.5427350427350427,0.6051282051282051
uni2,26,1000,0.5634920634920635,0.5634920634920635,0.5427350427350427,0.5427350427350427
uni2,26,1500,0.5634920634920635,0.5634920634920635,0.5427350427350427,0.5427350427350427
uni2,27,20,0.5158730158730158,0.38888888888888884,0.49206349206349204,0.37379396202925613
uni2,27,50,0.5158730158730158,0.5555555555555556,0.49206349206349204,0.5495726495726495
uni2,27,100,0.5158730158730158,0.6031746031746031,0.49206349206349204,0.6007326007326007
uni2,27,200,0.5158730158730158,0.5634920634920635,0.49206349206349204,0.5457875457875457
uni2,27,500,0.5158730158730158,0.5079365079365079,0.49206349206349204,0.5018315018315019
uni2,27,1000,0.5158730158730158,0.5634920634920635,0.49206349206349204,0.5457875457875457
uni2,27,1500,0.5158730158730158,0.5158730158730158,0.49206349206349204,0.49206349206349204
uni2,28,20,0.611111111111111,0.30158730158730157,0.6007326007326007,0.3055555555555555
uni2,28,50,0.611111111111111,0.5555555555555555,0.6007326007326007,0.5538461538461538
uni2,28,100,0.611111111111111,0.5,0.6007326007326007,0.5
uni2,28,200,0.611111111111111,0.5555555555555555,0.6007326007326007,0.5494505494505495
uni2,28,500,0.611111111111111,0.6587301587301587,0.6007326007326007,0.652014652014652
uni2,28,1000,0.611111111111111,0.5555555555555555,0.6007326007326007,0.5494505494505495
uni2,28,1500,0.611111111111111,0.611111111111111,0.6007326007326007,0.6007326007326007
uni2,29,20,0.6587301587301587,0.4047619047619047,0.6421356421356421,0.3982905982905984
uni2,29,50,0.6587301587301587,0.5476190476190476,0.6421356421356421,0.5494505494505495
uni2,29,100,0.6587301587301587,0.6507936507936508,0.6421356421356421,0.6495726495726495
uni2,29,200,0.6587301587301587,0.6031746031746031,0.6421356421356421,0.5945165945165946
uni2,29,500,0.6587301587301587,0.6587301587301587,0.6421356421356421,0.6421356421356421
uni2,29,1000,0.6587301587301587,0.6587301587301587,0.6421356421356421,0.6421356421356421
uni2,29,1500,0.6587301587301587,0.6587301587301587,0.6421356421356421,0.6421356421356421
uni2,30,20,0.5158730158730159,0.5079365079365079,0.4862914862914863,0.5103980986333928
uni2,30,50,0.5158730158730159,0.5555555555555555,0.4862914862914863,0.5494505494505495
uni2,30,100,0.5158730158730159,0.5079365079365079,0.4862914862914863,0.49206349206349204
uni2,30,200,0.5158730158730159,0.4603174603174603,0.4862914862914863,0.4444444444444444
uni2,30,500,0.5158730158730159,0.5158730158730159,0.4862914862914863,0.4862914862914863
uni2,30,1000,0.5158730158730159,0.5158730158730159,0.4862914862914863,0.4862914862914863
uni2,30,1500,0.5158730158730159,0.5158730158730159,0.4862914862914863,0.4862914862914863
uni2,31,20,0.4603174603174603,0.29365079365079366,0.44688644688644685,0.2888888888888889
uni2,31,50,0.4603174603174603,0.4047619047619047,0.44688644688644685,0.39926739926739924
uni2,31,100,0.4603174603174603,0.5,0.44688644688644685,0.4981684981684982
uni2,31,200,0.4603174603174603,0.5555555555555556,0.44688644688644685,0.5494505494505494
uni2,31,500,0.4603174603174603,0.5079365079365079,0.44688644688644685,0.5
uni2,31,1000,0.4603174603174603,0.5079365079365079,0.44688644688644685,0.5
uni2,31,1500,0.4603174603174603,0.4603174603174603,0.44688644688644685,0.44688644688644685
uni2,32,20,0.5555555555555556,0.30158730158730157,0.5495726495726495,0.30158730158730157
uni2,32,50,0.5555555555555556,0.34920634920634913,0.5495726495726495,0.34700854700854705
uni2,32,100,0.5555555555555556,0.5,0.5495726495726495,0.4981684981684982
uni2,32,200,0.5555555555555556,0.4523809523809524,0.5495726495726495,0.4427350427350427
uni2,32,500,0.5555555555555556,0.5,0.5495726495726495,0.5
uni2,32,1000,0.5555555555555556,0.5555555555555556,0.5495726495726495,0.5495726495726495
uni2,32,1500,0.5555555555555556,0.5555555555555556,0.5495726495726495,0.5495726495726495
uni2,33,20,0.4603174603174603,0.30158730158730157,0.4542124542124542,0.2881701631701632
uni2,33,50,0.4603174603174603,0.5555555555555555,0.4542124542124542,0.533910533910534
uni2,33,100,0.4603174603174603,0.5555555555555556,0.4542124542124542,0.5495726495726495
uni2,33,200,0.4603174603174603,0.5555555555555556,0.4542124542124542,0.5494505494505494
uni2,33,500,0.4603174603174603,0.5079365079365079,0.4542124542124542,0.5051282051282051
uni2,33,1000,0.4603174603174603,0.5079365079365079,0.4542124542124542,0.5051282051282051
uni2,33,1500,0.4603174603174603,0.4603174603174603,0.4542124542124542,0.4542124542124542
uni2,34,20,0.4523809523809524,0.3968253968253968,0.45384615384615384,0.39926739926739924
uni2,34,50,0.4523809523809524,0.4047619047619048,0.45384615384615384,0.39926739926739924
uni2,34,100,0.4523809523809524,0.5079365079365079,0.45384615384615384,0.4982905982905983
uni2,34,200,0.4523809523809524,0.5,0.45384615384615384,0.5018315018315019
uni2,34,500,0.4523809523809524,0.5476190476190477,0.45384615384615384,0.5457875457875457
uni2,34,1000,0.4523809523809524,0.4523809523809524,0.45384615384615384,0.45384615384615384
uni2,34,1500,0.4523809523809524,0.4523809523809524,0.45384615384615384,0.45384615384615384
uni2,35,20,0.34920634920634924,0.20634920634920637,0.35353535353535354,0.1984126984126984
uni2,35,50,0.34920634920634924,0.34920634920634913,0.35353535353535354,0.3285799168152109
uni2,35,100,0.34920634920634924,0.4523809523809524,0.35353535353535354,0.45104895104895104
uni2,35,200,0.34920634920634924,0.4047619047619047,0.35353535353535354,0.41111111111111115
uni2,35,500,0.34920634920634924,0.34920634920634924,0.35353535353535354,0.3598086124401914
uni2,35,1000,0.34920634920634924,0.34920634920634924,0.35353535353535354,0.35353535353535354
uni2,35,1500,0.34920634920634924,0.34920634920634924,0.35353535353535354,0.35353535353535354
uni2,36,20,0.5079365079365079,0.15079365079365079,0.494017094017094,0.15595238095238095
uni2,36,50,0.5079365079365079,0.4603174603174603,0.494017094017094,0.4513403263403264
uni2,36,100,0.5079365079365079,0.4523809523809524,0.494017094017094,0.45054945054945056
uni2,36,200,0.5079365079365079,0.6031746031746031,0.494017094017094,0.6007326007326007
uni2,36,500,0.5079365079365079,0.5079365079365079,0.494017094017094,0.49206349206349204
uni2,36,1000,0.5079365079365079,0.5079365079365079,0.494017094017094,0.494017094017094
uni2,36,1500,0.5079365079365079,0.5079365079365079,0.494017094017094,0.494017094017094
uni2,37,20,0.611111111111111,0.35714285714285715,0.594017094017094,0.3412698412698412
uni2,37,50,0.611111111111111,0.5634920634920635,0.594017094017094,0.5416666666666666
uni2,37,100,0.611111111111111,0.5555555555555556,0.594017094017094,0.5494505494505494
uni2,37,200,0.611111111111111,0.5079365079365079,0.594017094017094,0.5
uni2,37,500,0.611111111111111,0.5634920634920635,0.594017094017094,0.5416666666666666
uni2,37,1000,0.611111111111111,0.611111111111111,0.594017094017094,0.594017094017094
uni2,37,1500,0.611111111111111,0.611111111111111,0.594017094017094,0.594017094017094
uni2,38,20,0.4523809523809524,0.5158730158730159,0.44688644688644685,0.4862914862914863
uni2,38,50,0.4523809523809524,0.4444444444444444,0.44688644688644685,0.44184704184704177
uni2,38,100,0.4523809523809524,0.6587301587301587,0.44688644688644685,0.6483516483516484
uni2,38,200,0.4523809523809524,0.5,0.44688644688644685,0.4982905982905983
uni2,38,500,0.4523809523809524,0.5476190476190476,0.44688644688644685,0.5495726495726495
uni2,38,1000,0.4523809523809524,0.4523809523809524,0.44688644688644685,0.44688644688644685
uni2,38,1500,0.4523809523809524,0.5,0.44688644688644685,0.5
uni2,39,20,0.5634920634920635,0.34920634920634913,0.5427350427350427,0.3516483516483517
uni2,39,50,0.5634920634920635,0.4523809523809524,0.5427350427350427,0.45384615384615384
uni2,39,100,0.5634920634920635,0.611111111111111,0.5427350427350427,0.6012066365007542
uni2,39,200,0.5634920634920635,0.611111111111111,0.5427350427350427,0.594017094017094
uni2,39,500,0.5634920634920635,0.5555555555555556,0.5427350427350427,0.5494505494505494
uni2,39,1000,0.5634920634920635,0.5079365079365079,0.5427350427350427,0.5
uni2,39,1500,0.5634920634920635,0.5634920634920635,0.5427350427350427,0.5427350427350427
uni2,40,20,0.6031746031746031,0.30158730158730157,0.6007326007326007,0.2936507936507936
uni2,40,50,0.6031746031746031,0.611111111111111,0.6007326007326007,0.594017094017094
uni2,40,100,0.6031746031746031,0.6587301587301587,0.6007326007326007,0.6495726495726496
uni2,40,200,0.6031746031746031,0.6031746031746031,0.6007326007326007,0.6031746031746031
uni2,40,500,0.6031746031746031,0.5476190476190476,0.6007326007326007,0.5495726495726495
uni2,40,1000,0.6031746031746031,0.6031746031746031,0.6007326007326007,0.6007326007326007
uni2,40,1500,0.6031746031746031,0.6031746031746031,0.6007326007326007,0.6007326007326007
